118	2432
118	2435
118	2436
118	2522
118	2624
118	2681
118	2696
118	2796
118	2823
118	2840
118	2941
118	2975
118	2984
118	3041
118	3069
118	3141
118	3375
118	3438
118	3911
118	3941
118	4105
118	4343
118	4414
118	4492
118	4728
118	4793
118	4802
118	4918
118	5469
118	5556
118	5588
118	6047
118	6233
118	6313
118	6327
118	6435
118	6672
118	6685
118	6701
118	6850
118	7034
118	7168
118	7245
118	7373
118	7534
118	7653
118	7997
118	8035
118	8170
118	8459
118	8496
118	8842
118	8976
118	9170
118	9282
118	9492
118	9554
118	9614
118	9697
118	9855
118	9956
118	10030
118	10062
118	10073
118	10752
118	10780
118	11250
118	11406
118	11578
118	11679
118	12194
118	12351
119	9
119	49
119	79
119	92
119	103
119	274
119	580
119	738
119	772
119	781
119	878
119	880
119	903
119	987
119	1116
119	1171
119	1221
119	1255
119	1300
119	1346
119	1372
119	1471
119	1482
119	1524
119	1534
119	1679
119	1735
119	1843
119	1875
119	1957
119	2011
119	2204
119	2213
119	2221
119	2267
119	2660
119	2697
119	2771
119	2787
119	2849
119	2854
119	2896
119	3040
119	3126
119	3202
119	3296
119	3334
119	3362
119	3371
119	3446
119	3458
119	3521
119	3725
119	3824
119	3922
119	4049
119	4130
119	4175
119	4227
119	4350
119	4426
119	4720
119	4832
119	4922
119	4933
119	5029
119	5055
119	5079
119	5106
119	5126
119	5232
119	5272
119	5321
119	5389
119	5392
119	5401
119	5421
119	5446
119	5454
119	5459
119	5568
119	5863
119	5907
119	5935
119	5981
119	6049
119	6208
119	6312
119	6411
119	6749
119	6872
119	6896
119	7104
119	7219
119	7864
119	7927
119	7934
119	8090
119	8366
119	8593
119	8648
119	8745
119	8837
119	9190
119	9536
119	9538
119	9560
119	9692
119	9817
119	9944
119	10086
119	10152
119	10168
119	10296
119	10536
119	10692
119	11191
119	11281
119	11452
119	11465
119	11498
119	11598
119	11622
119	11675
119	11838
119	11889
119	11933
119	12187
119	12210
119	12254
119	12362
119	12423
120	1
120	64
120	72
120	213
120	293
120	561
120	566
120	799
120	849
120	932
120	960
120	1124
120	1129
120	1386
120	1411
120	1457
120	1527
120	1649
120	1794
120	1839
120	2057
120	2176
120	2191
120	2248
120	2300
120	2387
120	2496
120	2577
120	2672
120	3060
120	3110
120	3189
120	3280
120	3310
120	3314
120	3339
120	3500
120	3710
120	3830
120	4070
120	4183
120	4230
120	4315
120	4398
120	4434
120	4499
120	4594
120	4597
120	4605
120	4708
120	4715
120	4825
120	4904
120	4925
120	5061
120	5225
120	5257
120	5288
120	5317
120	5504
120	5512
120	6002
120	6154
120	6305
120	6315
120	6480
120	6501
120	6558
120	6625
120	6665
120	6703
120	6727
120	6779
120	6922
120	7097
120	7284
120	7286
120	7320
120	7404
120	7647
120	7821
120	7904
120	7980
120	7986
120	8140
120	8172
120	8210
120	8247
120	8529
120	8542
120	9103
120	9399
120	9581
120	9599
120	9939
120	9974
120	9996
120	10222
120	10510
120	10591
120	10674
120	10701
120	10729
120	10787
120	10928
120	11097
120	11178
120	11320
120	11342
120	11423
120	11482
120	11680
120	11782
120	11846
120	11861
120	12061
120	12113
120	12313
120	12380
120	12402
120	12454
121	18
121	91
121	139
121	173
121	181
121	183
121	214
121	242
121	249
121	267
121	303
121	310
121	365
121	382
121	516
121	537
121	635
121	745
121	776
121	804
121	810
121	863
121	936
121	977
121	981
121	1012
121	1090
121	1157
121	1168
121	1229
121	1409
121	1430
121	1483
121	1521
121	1610
121	1672
121	1829
121	2212
121	2403
121	2462
121	2475
121	2478
121	2666
121	2772
121	2860
121	2954
121	2987
121	3027
121	3055
121	3061
121	3071
121	3305
121	3483
121	3598
121	3693
121	3751
121	3788
121	3800
121	3814
121	3939
121	3965
121	4019
121	4067
121	4085
121	4119
121	4148
121	4186
121	4298
121	4517
121	4543
121	4546
121	4577
121	4596
121	4606
121	4631
121	4738
121	4950
121	4977
121	5305
121	5334
121	5369
121	5523
121	5650
121	5755
121	5757
121	5831
121	5850
121	6012
121	6014
121	6140
121	6224
121	6283
121	6338
121	6429
121	6452
121	6458
121	6495
121	6687
121	6799
121	6818
121	6879
121	6947
121	6958
121	7056
121	7149
121	7165
121	7200
121	7326
121	7365
121	7481
121	7504
121	7562
121	7717
121	7815
121	7952
121	8032
121	8047
121	8163
121	8381
121	8400
121	8464
121	8545
121	8566
121	8718
121	8754
121	8802
121	9178
121	9299
121	9382
121	9444
121	9518
121	9693
121	9723
121	9784
121	9818
121	9950
121	10004
121	10016
121	10098
121	10435
121	10452
121	10472
121	10479
121	10508
121	10577
121	10593
121	10628
121	10657
121	10732
121	10972
121	11004
121	11200
121	11238
121	11362
121	11437
121	11725
121	11927
121	11998
121	12006
121	12031
121	12262
121	12280
121	12303
121	12455
122	218
122	223
122	469
122	583
122	646
122	705
122	1003
122	1079
122	1125
122	1349
122	1414
122	1522
122	1673
122	1720
122	1740
122	1850
122	1855
122	1930
122	1934
122	2049
122	2105
122	2126
122	2216
122	2219
122	2232
122	2421
122	2441
122	2467
122	2582
122	2698
122	2758
122	2857
122	2872
122	2886
122	2955
122	3036
122	3181
122	3187
122	3188
122	3217
122	3250
122	3257
122	3357
122	3434
122	3516
122	3534
122	3540
122	3680
122	3742
122	3763
122	3817
122	3859
122	3927
122	4021
122	4093
122	4166
122	4178
122	4245
122	4254
122	4444
122	4537
122	4614
122	4617
122	4816
122	5014
122	5066
122	5138
122	5197
122	5214
122	5217
122	5285
122	5550
122	5586
122	5745
122	5846
122	5855
122	5892
122	5928
122	6062
122	6095
122	6097
122	6217
122	6226
122	6316
122	6402
122	6570
122	6624
122	6682
122	6710
122	6745
122	6772
122	6784
122	6873
122	6972
122	7039
122	7047
122	7086
122	7089
122	7092
122	7123
122	7304
122	7382
122	7456
122	7531
122	7547
122	7574
122	7806
122	7902
122	7912
122	7967
122	8129
122	8174
122	8388
122	8683
122	8699
122	8859
122	8893
122	8929
122	8958
122	8990
122	9035
122	9151
122	9157
122	9204
122	9206
122	9269
122	9337
122	9380
122	9417
122	9462
122	9481
122	9577
122	9612
122	9623
122	9624
122	9781
122	9852
122	10040
122	10090
122	10202
122	10238
122	10244
122	10263
122	10305
122	10398
122	10585
122	10699
122	10801
122	10922
122	11019
122	11140
122	11175
122	11475
122	11618
122	11744
122	11771
122	11948
122	11968
122	12169
122	12323
122	12328
122	12346
122	12392
122	12411
122	12436
123	2
123	78
123	82
123	175
123	201
123	279
123	369
123	485
123	540
123	547
123	557
123	563
123	638
123	676
123	761
123	814
123	894
123	897
123	927
123	948
123	992
123	1104
123	1122
123	1175
123	1178
123	1184
123	1211
123	1444
123	1502
123	1513
123	1518
123	1563
123	1585
123	1682
123	1701
123	1709
123	1766
123	1951
123	2102
123	2131
123	2223
123	2520
123	2535
123	2610
123	2614
123	2912
123	2918
123	3014
123	3222
123	3318
123	3336
123	3382
123	3399
123	3474
123	3646
123	3706
123	3732
123	3997
123	4077
123	4237
123	4251
123	4392
123	4397
123	4544
123	4570
123	4591
123	4697
123	4756
123	4787
123	5094
123	5314
123	5458
123	5468
123	5529
123	5805
123	5828
123	5997
123	6010
123	6044
123	6249
123	6319
123	6635
123	6700
123	6729
123	6742
123	6792
123	6822
123	7292
123	7305
123	7317
123	7374
123	7505
123	7637
123	7641
123	7660
123	7736
123	7750
123	7755
123	8006
123	8122
123	8193
123	8197
123	8660
123	8937
123	9002
123	9030
123	9050
123	9193
123	9461
123	9767
123	9780
123	9789
123	9881
123	10120
123	10217
123	10252
123	10276
123	10704
123	11032
123	11126
123	11242
123	11310
123	11313
123	11472
123	11576
123	11705
123	11757
123	11775
123	11818
123	11828
123	12033
123	12083
123	12307
123	12324
123	12372
124	74
124	179
124	363
124	373
124	383
124	429
124	489
124	527
124	569
124	640
124	648
124	660
124	679
124	698
124	823
124	951
124	1015
124	1094
124	1244
124	1248
124	1267
124	1273
124	1546
124	1597
124	1633
124	1660
124	1714
124	1722
124	1815
124	1886
124	1974
124	2284
124	2344
124	2455
124	2650
124	2687
124	2719
124	2753
124	2784
124	2790
124	2900
124	2931
124	2965
124	3006
124	3049
124	3262
124	3292
124	3311
124	3449
124	3542
124	3558
124	3589
124	3601
124	3672
124	3727
124	3736
124	3749
124	3761
124	3774
124	3786
124	3960
124	4107
124	4221
124	4256
124	4265
124	4307
124	4482
124	4777
124	4850
124	5370
124	5596
124	5691
124	5708
124	5731
124	5768
124	5823
124	5872
124	6011
124	6322
124	6421
124	6590
124	6720
124	6845
124	6956
124	7094
124	7295
124	7383
124	7472
124	7517
124	7530
124	7868
124	7947
124	7959
124	8195
124	8340
124	8454
124	8588
124	8653
124	8831
124	8850
124	8873
124	9058
124	9532
124	9654
124	9844
124	9859
124	9980
124	10052
124	10449
124	10594
124	10639
124	10774
124	10866
124	10938
124	11022
124	11082
124	11301
124	11459
124	11611
124	11642
124	11719
124	11769
124	11788
124	11800
124	11883
124	11886
124	11906
124	11920
124	12065
124	12077
124	12125
124	12134
124	12216
124	12294
124	12377
124	12456
124	12474
124	12488
124	12495
125	10
125	19
125	34
125	80
125	130
125	142
125	148
125	260
125	282
125	304
125	453
125	475
125	494
125	496
125	502
125	519
125	573
125	584
125	617
125	669
125	732
125	766
125	773
125	889
125	973
125	994
125	1025
125	1028
125	1088
125	1148
125	1173
125	1207
125	1231
125	1236
125	1259
125	1303
125	1332
125	1362
125	1412
125	1420
125	1461
125	1500
125	1517
125	1569
125	1635
125	1699
125	1779
125	1818
125	1827
125	1894
125	1910
125	1923
125	1967
125	1994
125	2078
125	2369
125	2466
125	2473
125	2476
125	2502
125	2591
125	2635
125	2651
125	2659
125	2671
125	2811
125	2871
125	2881
125	2943
125	2979
125	3028
125	3042
125	3099
125	3105
125	3176
125	3227
125	3256
125	3290
125	3333
125	3360
125	3369
125	3372
125	3441
125	3582
125	3673
125	3772
125	3792
125	3895
125	3904
125	3925
125	3954
125	4028
125	4040
125	4171
125	4310
125	4423
125	4644
125	4685
125	4730
125	4815
125	4843
125	4870
125	4948
125	4954
125	5022
125	5175
125	5188
125	5367
125	5602
125	5878
125	5905
125	6053
125	6151
125	6168
125	6187
125	6253
125	6282
125	6552
125	6575
125	6717
125	6815
125	6816
125	6875
125	7024
125	7139
125	7285
125	7524
125	7560
125	7588
125	7863
125	7992
125	7999
125	8036
125	8177
125	8363
125	8656
125	8734
125	8739
125	9423
125	9550
125	9875
125	10009
125	10251
125	10297
125	10300
125	10391
125	10418
125	10484
125	10512
125	10603
125	10778
125	10831
125	10925
125	10936
125	11010
125	11029
125	11084
125	11385
125	11401
125	11480
125	11656
125	11877
125	11981
125	12107
125	12126
125	12149
125	12282
125	12352
125	12389
126	26
126	71
126	87
126	90
126	97
126	127
126	134
126	195
126	197
126	198
126	339
126	416
126	431
126	501
126	543
126	813
126	862
126	865
126	906
126	934
126	942
126	965
126	979
126	991
126	999
126	1019
126	1059
126	1063
126	1140
126	1199
126	1265
126	1268
126	1284
126	1327
126	1369
126	1425
126	1449
126	1458
126	1480
126	1497
126	1609
126	1665
126	1713
126	1790
126	1796
126	1836
126	1874
126	1904
126	1916
126	2017
126	2023
126	2029
126	2170
126	2236
126	2250
126	2275
126	2394
126	2410
126	2492
126	2536
126	2546
126	2549
126	2641
126	2718
126	2764
126	2789
126	2798
126	2850
126	2999
126	3019
126	3223
126	3283
126	3550
126	3648
126	3741
126	3780
126	3924
126	4176
126	4196
126	4441
126	4461
126	4520
126	4786
126	4801
126	4959
126	4999
126	5024
126	5097
126	5112
126	5120
126	5256
126	5269
126	5278
126	5350
126	5525
126	5617
126	5619
126	5694
126	5718
126	5761
126	5953
126	6009
126	6020
126	6025
126	6046
126	6066
126	6120
126	6340
126	6467
126	6474
126	6481
126	6532
126	6589
126	6907
126	7013
126	7023
126	7348
126	7441
126	7687
126	7782
126	7895
126	7925
126	7966
126	8004
126	8045
126	8080
126	8179
126	8256
126	8272
126	8338
126	8495
126	8680
126	8781
126	9123
126	9153
126	9270
126	9345
126	9368
126	9827
126	9829
126	9989
126	10182
126	10641
126	11038
126	11099
126	11102
126	11184
126	11228
126	11375
126	11732
126	11756
126	11926
126	11951
126	12039
126	12112
126	12217
126	12252
126	12272
126	12332
126	12460
127	68
127	101
127	143
127	146
127	191
127	200
127	220
127	243
127	276
127	306
127	328
127	332
127	346
127	354
127	375
127	384
127	394
127	478
127	483
127	505
127	531
127	581
127	627
127	631
127	662
127	695
127	711
127	722
127	723
127	724
127	791
127	851
127	876
127	904
127	952
127	954
127	959
127	962
127	980
127	1010
127	1058
127	1077
127	1123
127	1145
127	1169
127	1225
127	1277
127	1289
127	1338
127	1377
127	1396
127	1456
127	1504
127	1562
127	1581
127	1601
127	1648
127	1663
127	1667
127	1707
127	1710
127	1719
127	1726
127	1767
127	1777
127	1784
127	1791
127	1830
127	1927
127	1971
127	2020
127	2039
127	2096
127	2122
127	2133
127	2165
127	2190
127	2206
127	2230
127	2335
127	2429
127	2449
127	2485
127	2547
127	2670
127	2730
127	2740
127	2744
127	2807
127	2855
127	2898
127	2903
127	2915
127	2928
127	2930
127	3001
127	3062
127	3065
127	3081
127	3097
127	3111
127	3207
127	3240
127	3270
127	3299
127	3342
127	3367
127	3388
127	3420
127	3426
127	3539
127	3607
127	3614
127	3649
127	3656
127	3718
127	3737
127	3746
127	3765
127	3802
127	3898
127	3953
127	3988
127	4017
127	4096
127	4115
127	4206
127	4247
127	4296
127	4308
127	4314
127	4319
127	4401
127	4419
127	4436
127	4500
127	4505
127	4583
127	4719
127	4721
127	4788
127	4894
127	4908
127	4939
127	4947
127	5015
127	5020
127	5235
127	5409
127	5787
127	5877
127	5938
127	6006
127	6041
127	6069
127	6076
127	6207
127	6272
127	6426
127	6737
127	6782
127	6868
127	6887
127	7004
127	7035
127	7093
127	7102
127	7166
127	7347
127	7391
127	7438
127	7513
127	7936
127	8011
127	8355
127	8451
127	8637
127	8784
127	8971
127	9082
127	9083
127	9092
127	9149
127	9156
127	9187
127	9237
127	9258
127	9295
127	9419
127	9509
127	9716
127	9775
127	9777
127	10170
127	10629
127	10753
127	10865
127	10988
127	11130
127	11201
127	11221
127	11297
127	11509
127	11633
127	11759
127	11845
127	11859
127	11932
127	11952
127	11986
127	12058
127	12059
127	12085
127	12101
127	12116
127	12129
127	12156
127	12163
127	12192
127	12200
127	12229
127	12246
127	12312
127	12329
127	12344
127	12365
127	12494
128	56
128	84
128	85
128	125
128	161
128	194
128	254
128	319
128	344
128	347
128	426
128	448
128	457
128	474
128	756
128	763
128	807
128	815
128	847
128	860
128	869
128	900
128	1117
128	1166
128	1170
128	1176
128	1193
128	1242
128	1416
128	1487
128	1501
128	1516
128	1553
128	1595
128	1603
128	1659
128	1662
128	1691
128	1729
128	1860
128	1966
128	2015
128	2051
128	2055
128	2076
128	2083
128	2123
128	2147
128	2261
128	2266
128	2298
128	2304
128	2314
128	2357
128	2391
128	2596
128	2618
128	2713
128	2728
128	2773
128	2819
128	2924
128	2995
128	3016
128	3030
128	3092
128	3183
128	3363
128	3366
128	3389
128	3473
128	3502
128	3586
128	3869
128	3892
128	3985
128	4038
128	4081
128	4117
128	4184
128	4210
128	4235
128	4412
128	4424
128	4899
128	4931
128	4956
128	4964
128	5027
128	5199
128	5387
128	5394
128	5627
128	5638
128	5672
128	5807
128	5876
128	5927
128	6155
128	6164
128	6274
128	6356
128	6364
128	6380
128	6393
128	6403
128	6472
128	6483
128	6670
128	6840
128	6911
128	7430
128	7458
128	8066
128	8270
128	8345
128	8677
128	8882
128	9029
128	9311
128	9700
128	9711
128	9713
128	9971
128	10308
128	10475
128	10554
128	10616
128	10632
128	10635
128	10667
128	10840
128	11028
128	11091
128	11243
128	11319
128	11359
128	11412
128	11443
128	11486
128	11567
128	11574
128	11619
128	11707
128	11770
128	11820
128	12017
128	12049
128	12056
128	12215
128	12305
128	12333
128	12422
128	12466
128	12496
129	16
129	89
129	109
129	119
129	121
129	124
129	141
129	151
129	167
129	189
129	215
129	219
129	229
129	290
129	292
129	314
129	350
129	366
129	367
129	417
129	463
129	467
129	504
129	512
129	515
129	538
129	582
129	586
129	622
129	636
129	730
129	806
129	837
129	850
129	866
129	870
129	949
129	957
129	1022
129	1031
129	1056
129	1121
129	1146
129	1196
129	1288
129	1294
129	1296
129	1316
129	1365
129	1366
129	1378
129	1388
129	1397
129	1505
129	1584
129	1668
129	1702
129	1733
129	1834
129	1848
129	1867
129	1899
129	1915
129	1978
129	2033
129	2046
129	2107
129	2166
129	2309
129	2310
129	2329
129	2363
129	2366
129	2438
129	2456
129	2542
129	2572
129	2721
129	2870
129	3008
129	3045
129	3064
129	3220
129	3234
129	3307
129	3383
129	3414
129	3427
129	3466
129	3496
129	3632
129	3669
129	3966
129	4136
129	4229
129	4368
129	4575
129	4684
129	4868
129	4968
129	5034
129	5128
129	5140
129	5236
129	5475
129	5612
129	5699
129	5792
129	5844
129	5902
129	5932
129	5939
129	5999
129	6059
129	6138
129	6212
129	6230
129	6265
129	6317
129	6790
129	6862
129	7137
129	7160
129	7462
129	7807
129	7808
129	7994
129	8018
129	8159
129	8385
129	8476
129	8498
129	8804
129	8914
129	8927
129	9043
129	9096
129	9097
129	9120
129	9194
129	9254
129	9535
129	9677
129	9776
129	10105
129	10420
129	10897
129	11318
129	11469
129	11575
129	11662
129	11762
129	11815
129	11821
129	11833
129	11965
129	11987
129	12158
129	12222
129	12239
129	12255
129	12263
129	12276
129	12297
129	12368
129	12396
129	12444
129	12478
130	12
130	15
130	61
130	113
130	138
130	157
130	169
130	232
130	238
130	253
130	324
130	372
130	386
130	387
130	391
130	427
130	441
130	449
130	479
130	490
130	559
130	574
130	585
130	606
130	658
130	683
130	706
130	792
130	796
130	803
130	808
130	859
130	879
130	919
130	985
130	1149
130	1174
130	1347
130	1348
130	1361
130	1368
130	1428
130	1589
130	1627
130	1630
130	1674
130	1698
130	1715
130	1716
130	1810
130	1813
130	1837
130	1853
130	1880
130	2009
130	2104
130	2175
130	2179
130	2270
130	2327
130	2350
130	2405
130	2444
130	2451
130	2472
130	2543
130	2593
130	2605
130	2638
130	2667
130	2808
130	2838
130	2942
130	3021
130	3080
130	3109
130	3159
130	3219
130	3226
130	3319
130	3373
130	3374
130	3675
130	3691
130	3853
130	4009
130	4061
130	4069
130	4309
130	4374
130	4418
130	4438
130	4712
130	4727
130	4736
130	4889
130	4928
130	4943
130	4972
130	4989
130	5007
130	5063
130	5129
130	5195
130	5277
130	5354
130	5431
130	5445
130	5543
130	5544
130	6015
130	6125
130	6177
130	6408
130	6433
130	6457
130	6478
130	6479
130	6506
130	6675
130	6755
130	7009
130	7210
130	7314
130	7551
130	7708
130	7906
130	8630
130	8932
130	10943
130	10981
130	11114
130	11163
130	11207
130	11373
130	11438
130	11513
130	11518
130	11577
130	11607
130	11648
130	11667
130	12045
130	12147
130	12198
130	12206
130	12295
130	12397
130	12459
130	12470
130	12485
131	21
131	44
131	46
131	60
131	100
131	106
131	122
131	330
131	361
131	415
131	495
131	513
131	520
131	552
131	571
131	572
131	578
131	588
131	613
131	620
131	690
131	736
131	739
131	746
131	759
131	774
131	778
131	884
131	916
131	1005
131	1034
131	1086
131	1105
131	1131
131	1143
131	1161
131	1213
131	1291
131	1322
131	1353
131	1374
131	1401
131	1453
131	1486
131	1540
131	1557
131	1644
131	1653
131	1656
131	1669
131	1687
131	1697
131	1704
131	1783
131	1832
131	2059
131	2084
131	2092
131	2095
131	2119
131	2163
131	2243
131	2345
131	2427
131	2500
131	2516
131	2622
131	2723
131	2752
131	2829
131	2865
131	2935
131	2980
131	2990
131	3199
131	3205
131	3361
131	3380
131	3409
131	3469
131	3489
131	3701
131	3839
131	3942
131	4099
131	4239
131	4268
131	4337
131	4562
131	4637
131	4660
131	4818
131	4853
131	4926
131	4934
131	5011
131	5054
131	5495
131	5830
131	6153
131	6202
131	6309
131	6502
131	6536
131	7451
131	7550
131	7969
131	8731
131	9643
131	10946
131	11202
131	11370
131	11524
131	11552
131	11654
131	11657
131	11748
131	11916
131	11953
131	11989
131	12025
131	12029
131	12189
131	12248
131	12261
131	12316
131	12322
131	12360
131	12448
131	12498
132	233
132	334
132	352
132	362
132	428
132	522
132	526
132	562
132	600
132	605
132	718
132	839
132	925
132	1037
132	1069
132	1286
132	1309
132	1321
132	1448
132	1559
132	1607
132	1762
132	1847
132	2085
132	2120
132	2755
132	2757
132	2906
132	3242
132	3597
132	3653
132	3657
132	3689
132	3850
132	5243
132	5258
132	5268
132	5674
132	6400
132	6447
132	7193
132	9072
132	11695
132	11988
132	12009
132	12055
132	12341
132	12347
132	12366
132	12443
132	12469
133	31
133	37
133	144
133	152
133	185
133	186
133	228
133	248
133	353
133	499
133	542
133	545
133	644
133	670
133	671
133	950
133	1112
133	1235
133	1292
133	1494
133	1592
133	1616
133	1774
133	1808
133	1825
133	1947
133	1962
133	2001
133	2226
133	2258
133	2274
133	2289
133	2334
133	2464
133	2541
133	2679
133	2706
133	2880
133	2895
133	2972
133	3037
133	3117
133	3278
133	3611
133	3744
133	4060
133	6117
133	6712
133	6990
133	11321
133	11331
133	11467
133	11726
133	11802
133	11834
133	12093
133	12178
133	12342
133	12355
133	12410
133	12413
133	12424
134	30
134	43
134	59
134	135
134	192
134	204
134	230
134	261
134	277
134	283
134	288
134	308
134	312
134	379
134	395
134	397
134	413
134	437
134	452
134	462
134	521
134	525
134	645
134	668
134	700
134	743
134	816
134	842
134	861
134	871
134	893
134	913
134	930
134	974
134	1024
134	1101
134	1111
134	1120
134	1153
134	1201
134	1249
134	1251
134	1390
134	1395
134	1399
134	1400
134	1452
134	1477
134	1583
134	1587
134	1619
134	1680
134	1695
134	1696
134	1703
134	1760
134	1776
134	1811
134	1871
134	1902
134	1914
134	1979
134	1983
134	2087
134	2116
134	2257
134	2337
134	2339
134	2347
134	2382
134	2544
134	2580
134	2674
134	2782
134	2939
134	3151
134	3190
134	3200
134	3538
134	3622
134	3759
134	3893
134	3930
134	3968
134	4144
134	4146
134	4300
134	4362
134	4408
134	4603
134	4705
134	4797
134	5463
134	5607
134	5667
134	5714
134	6538
134	6540
134	6820
134	7051
134	7146
134	8803
134	11292
134	12064
134	12302
134	12308
134	12440
134	12463
134	12464
135	35
135	133
135	136
135	137
135	190
135	196
135	222
135	224
135	263
135	269
135	321
135	371
135	381
135	409
135	447
135	486
135	500
135	528
135	594
135	596
135	611
135	616
135	687
135	708
135	720
135	797
135	822
135	857
135	902
135	908
135	975
135	997
135	998
135	1002
135	1103
135	1167
135	1172
135	1203
135	1205
135	1234
135	1263
135	1339
135	1342
135	1418
135	1474
135	1600
135	1759
135	1786
135	1806
135	1872
135	1883
135	1921
135	1937
135	1969
135	1989
135	2088
135	2150
135	2177
135	2203
135	2234
135	2251
135	2276
135	2293
135	2317
135	2490
135	2531
135	2644
135	2729
135	2742
135	2836
135	2879
135	3142
135	3170
135	3444
135	3569
135	3822
135	3851
135	4133
135	4217
135	4223
135	4233
135	4507
135	4641
135	5254
135	5854
135	9370
135	12067
135	12199
135	12228
135	12425
135	12427
136	129
136	207
136	221
136	235
136	262
136	272
136	320
136	325
136	349
136	376
136	436
136	565
136	608
136	632
136	651
136	681
136	692
136	833
136	848
136	887
136	915
136	926
136	928
136	1008
136	1081
136	1108
136	1126
136	1162
136	1232
136	1266
136	1345
136	1737
136	1781
136	1931
136	1955
136	1998
136	2117
136	2144
136	2238
136	2431
136	2458
136	2491
136	2557
136	2927
136	3433
136	4008
136	4232
136	4602
136	5270
136	6090
136	12242
136	12249
136	12265
136	12279
136	12283
136	12414
136	12447
136	12490
136	12491
136	12499
137	6
137	108
137	111
137	115
137	271
137	285
137	309
137	315
137	423
137	445
